"Season_End_Year","player_name","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Year","market_value_euro"
2022,"Danny Welbeck","ENG","FW,MF","30",1990,25,15,1478,16.4,6,2,8,6,0,0,0,0,22,23,105,0.37,0.12,0.49,0.37,0.49,6.6,6.6,1.2,7.8,0.4,0.08,0.47,0.4,0.47,2022,7e+06
2022,"Ashley Barnes","ENG","FW","31",1989,23,8,808,9,1,0,1,0,1,1,4,0,5,17,47,0.11,0,0.11,0,0,2.1,1.4,0.9,2.2,0.24,0.1,0.33,0.15,0.25,2022,NA
2022,"Jóhann Berg Guðmundsson","ISL","MF","30",1990,18,13,1102,12.2,0,1,1,0,0,0,2,0,27,16,75,0,0.08,0.08,0,0.08,1.6,1.6,0.5,2,0.13,0.04,0.17,0.13,0.17,2022,NA
2022,"Josh Brownhill","ENG","MF","25",1995,35,32,2955,32.8,2,3,5,2,0,0,10,0,18,106,37,0.06,0.09,0.15,0.06,0.15,1.4,1.4,2.6,3.9,0.04,0.08,0.12,0.04,0.12,2022,NA
2022,"Nathan Collins","IRL","DF","20",2001,19,18,1670,18.6,2,0,2,2,0,0,2,1,7,44,8,0.11,0,0.11,0.11,0.11,1.5,1.5,1.5,3,0.08,0.08,0.16,0.08,0.16,2022,2.2e+07
2022,"Jack Cork","ENG","MF","32",1989,20,20,1670,18.6,1,0,1,1,0,0,4,0,12,46,12,0.05,0,0.05,0.05,0.05,0.7,0.7,0.3,1,0.04,0.02,0.05,0.04,0.05,2022,NA
2022,"Maxwel Cornet","CIV","FW,MF","24",1996,26,21,1766,19.6,9,1,10,9,0,1,2,0,28,30,125,0.46,0.05,0.51,0.46,0.51,6.7,5.9,1.7,7.7,0.34,0.09,0.43,0.3,0.39,2022,1.2e+07
2022,"Wayne Hennessey","WAL","GK","34",1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.09,0.09,0,0.09,2022,4e+05
2022,"Aaron Lennon","ENG","MF,FW","34",1987,28,17,1551,17.2,2,0,2,2,0,0,2,0,38,19,77,0.12,0,0.12,0.12,0.12,1.1,1.1,0.5,1.6,0.06,0.03,0.09,0.06,0.09,2022,NA
2022,"Kevin Long","IRL","DF","30",1990,6,4,410,4.6,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0.2,0.2,0,0.2,0.03,0,0.03,0.03,0.03,2022,NA
2022,"Matthew Lowton","ENG","DF","32",1989,25,20,1772,19.7,1,2,3,1,0,0,3,1,21,74,39,0.05,0.1,0.15,0.05,0.15,0.7,0.7,2.1,2.8,0.03,0.11,0.14,0.03,0.14,2022,NA
2022,"Dwight McNeil","ENG","MF","21",1999,38,35,3107,34.5,0,1,1,0,0,0,1,0,93,104,112,0,0.03,0.03,0,0.03,2.3,2.3,4.6,6.9,0.07,0.13,0.2,0.07,0.2,2022,2e+07
2022,"Ben Mee","ENG","DF","31",1989,21,21,1839,20.4,3,0,3,3,0,0,3,0,3,38,2,0.15,0,0.15,0.15,0.15,2.3,2.3,1,3.4,0.11,0.05,0.17,0.11,0.17,2022,2e+06
2022,"Erik Pieters","NED","DF","32",1988,12,8,730,8.1,0,1,1,0,0,0,1,0,7,15,11,0,0.12,0.12,0,0.12,0.2,0.2,1,1.2,0.02,0.12,0.14,0.02,0.14,2022,NA
2022,"Nick Pope","ENG","GK","29",1992,36,36,3240,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,2022,2e+07
2022,"Connor Roberts","WAL","DF","25",1995,21,19,1692,18.8,1,1,2,1,0,0,2,0,23,61,44,0.05,0.05,0.11,0.05,0.11,0.4,0.4,1.2,1.6,0.02,0.07,0.09,0.02,0.09,2022,NA
2022,"Jay Rodriguez","ENG","FW","32",1989,29,13,1382,15.4,2,2,4,2,0,0,3,0,18,19,60,0.13,0.13,0.26,0.13,0.26,4.8,4.8,2.1,6.9,0.31,0.14,0.45,0.31,0.45,2022,NA
2022,"Dale Stephens","ENG","MF","32",1989,3,1,124,1.4,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0.1,0.02,0.02,0.04,0.02,0.04,2022,NA
2022,"James Tarkowski","ENG","DF","28",1992,35,35,3106,34.5,1,2,3,1,0,0,11,0,3,97,11,0.03,0.06,0.09,0.03,0.09,2.5,2.5,0.5,3,0.07,0.01,0.09,0.07,0.09,2022,1.8e+07
2022,"Charlie Taylor","ENG","DF","27",1993,31,30,2731,30.3,0,3,3,0,0,0,3,0,58,91,77,0,0.1,0.1,0,0.1,0.2,0.2,3.8,4,0.01,0.13,0.13,0.01,0.13,2022,NA
2022,"Matěj Vydra","CZE","FW","29",1992,22,5,679,7.5,2,3,5,2,0,0,1,0,2,7,43,0.27,0.4,0.66,0.27,0.66,2.9,2.9,0.7,3.7,0.39,0.1,0.49,0.39,0.49,2022,NA
2022,"Wout Weghorst","NED","FW","28",1992,20,17,1450,16.1,2,3,5,2,0,0,3,0,7,26,81,0.12,0.19,0.31,0.12,0.31,4.8,4.8,1.5,6.2,0.3,0.09,0.39,0.3,0.39,2022,1.2e+07
2022,"Ashley Westwood","ENG","MF","31",1990,27,26,2287,25.4,0,3,3,0,0,0,7,0,12,130,27,0,0.12,0.12,0,0.12,0.6,0.6,4.1,4.7,0.02,0.16,0.19,0.02,0.19,2022,NA
2022,"Chris Wood","NZL","FW","29",1991,17,17,1367,15.2,3,0,3,3,0,0,1,0,5,23,69,0.2,0,0.2,0.2,0.2,4.2,4.2,0.5,4.7,0.28,0.03,0.31,0.28,0.31,2022,8e+06
2022,"Chris Wood","NZL","FW","29",1991,17,17,1367,15.2,3,0,3,3,0,0,1,0,5,23,69,0.2,0,0.2,0.2,0.2,4.2,4.2,0.5,4.7,0.28,0.03,0.31,0.28,0.31,2022,8e+06
2022,"Marcos Alonso","ESP","DF","30",1990,28,25,2167,24.1,4,4,8,4,0,0,8,0,51,93,192,0.17,0.17,0.33,0.17,0.33,2.8,2.8,4.5,7.3,0.12,0.19,0.3,0.12,0.3,2022,NA
2022,"Kepa Arrizabalaga","ESP","GK","26",1994,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1.8e+07
2022,"César Azpilicueta","ESP","DF","31",1989,27,24,2070,23,1,2,3,1,0,0,3,0,49,138,132,0.04,0.09,0.13,0.04,0.13,0.9,0.9,1.8,2.6,0.04,0.08,0.11,0.04,0.11,2022,5e+06
2022,"Ross Barkley","ENG","MF,FW","27",1993,6,1,179,2,1,0,1,1,0,0,0,0,14,14,17,0.5,0,0.5,0.5,0.5,1,1,0.5,1.5,0.49,0.24,0.73,0.49,0.73,2022,NA
2022,"Trevoh Chalobah","ENG","DF","22",1999,20,17,1449,16.1,3,1,4,3,0,0,2,0,24,88,14,0.19,0.06,0.25,0.19,0.25,1.1,1.1,0.3,1.4,0.07,0.02,0.09,0.07,0.09,2022,1.8e+07
2022,"Ben Chilwell","ENG","DF","24",1996,7,6,542,6,3,1,4,3,0,0,0,0,14,18,46,0.5,0.17,0.66,0.5,0.66,0.9,0.9,0.8,1.7,0.15,0.13,0.28,0.15,0.28,2022,3.5e+07
2022,"Andreas Christensen","DEN","DF","25",1996,19,17,1496,16.6,0,0,0,0,0,0,2,0,14,81,5,0,0,0,0,0,0.6,0.6,0.2,0.8,0.04,0.01,0.05,0.04,0.05,2022,NA
2022,"Kai Havertz","GER","FW,MF","22",1999,29,22,1809,20.1,8,3,11,8,0,0,3,0,64,62,203,0.4,0.15,0.55,0.4,0.55,8.7,8.7,2.2,10.9,0.43,0.11,0.54,0.43,0.54,2022,5.5e+07
2022,"Callum Hudson-Odoi","ENG","MF,FW","20",2000,15,11,962,10.7,1,2,3,1,0,0,1,0,67,41,102,0.09,0.19,0.28,0.09,0.28,2.5,2.5,2.1,4.6,0.23,0.2,0.43,0.23,0.43,2022,1.5e+07
2022,"Reece James","ENG","DF","21",1999,26,22,1864,20.7,5,9,14,5,0,0,4,1,52,149,203,0.24,0.43,0.68,0.24,0.68,3.1,3.1,5.9,9.1,0.15,0.29,0.44,0.15,0.44,2022,6.5e+07
2022,"Jorginho","ITA","MF","29",1991,29,26,2273,25.3,6,2,8,0,6,7,5,0,18,178,19,0.24,0.08,0.32,0,0.08,5.8,0.3,2.7,3,0.23,0.11,0.34,0.01,0.12,2022,2.5e+07
2022,"Jorginho","ITA","MF","29",1991,29,26,2273,25.3,6,2,8,0,6,7,5,0,18,178,19,0.24,0.08,0.32,0,0.08,5.8,0.3,2.7,3,0.23,0.11,0.34,0.01,0.12,2022,2.5e+07
2022,"N'Golo Kanté","FRA","MF","30",1991,26,21,1773,19.7,2,4,6,2,0,0,2,0,72,159,62,0.1,0.2,0.3,0.1,0.3,1.5,1.5,2.1,3.6,0.08,0.11,0.19,0.08,0.19,2022,1.5e+07
2022,"Kenedy","BRA","DF","25",1996,1,1,58,0.6,0,1,1,0,0,0,0,0,2,5,10,0,1.55,1.55,0,1.55,0,0,0.6,0.6,0.06,0.94,1,0.06,1,2022,NA
2022,"Mateo Kovačić","CRO","MF","27",1994,25,16,1558,17.3,2,5,7,2,0,0,4,0,42,135,37,0.12,0.29,0.4,0.12,0.4,1.6,1.6,3.2,4.7,0.09,0.18,0.27,0.09,0.27,2022,NA
2022,"Ruben Loftus-Cheek","ENG","MF,DF","25",1996,24,13,1394,15.5,0,2,2,0,0,0,1,0,69,108,53,0,0.13,0.13,0,0.13,1.2,1.2,2.4,3.6,0.08,0.16,0.24,0.08,0.24,2022,2.5e+07
2022,"Romelu Lukaku","BEL","FW","28",1993,26,16,1589,17.7,8,0,8,7,1,1,1,0,29,19,125,0.45,0,0.45,0.4,0.4,6.6,5.8,3,8.8,0.38,0.17,0.54,0.33,0.5,2022,NA
2022,"Edouard Mendy","SEN","GK","29",1992,34,34,3060,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1.2e+07
2022,"Mason Mount","ENG","MF","22",1999,32,27,2363,26.3,11,10,21,10,1,1,4,0,92,164,276,0.42,0.38,0.8,0.38,0.76,8,7.2,6.7,14,0.31,0.26,0.56,0.28,0.53,2022,6e+07
2022,"Saúl Ñíguez","ESP","DF,MF","26",1994,10,5,480,5.3,0,0,0,0,0,0,1,0,4,15,27,0,0,0,0,0,0.3,0.3,0.5,0.9,0.07,0.1,0.16,0.07,0.16,2022,NA
2022,"Emerson Palmieri","ITA","DF","26",1994,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,NA
2022,"Christian Pulisic","USA","MF,FW","22",1998,22,13,1290,14.3,6,2,8,6,0,0,2,0,44,38,108,0.42,0.14,0.56,0.42,0.56,4.9,4.9,1.3,6.2,0.34,0.09,0.43,0.34,0.43,2022,2.5e+07
2022,"Antonio Rüdiger","GER","DF","28",1993,34,34,3035,33.7,3,0,3,3,0,0,9,0,54,188,21,0.09,0,0.09,0.09,0.09,2.3,2.3,0.7,3,0.07,0.02,0.09,0.07,0.09,2022,NA
2022,"Malang Sarr","FRA","DF","22",1999,8,6,546,6.1,0,0,0,0,0,0,2,0,9,23,15,0,0,0,0,0,0,0,0.4,0.4,0.01,0.06,0.07,0.01,0.07,2022,NA
2022,"Thiago Silva","BRA","DF","36",1984,32,28,2650,29.4,3,0,3,3,0,0,2,0,14,145,2,0.1,0,0.1,0.1,0.1,0.9,0.9,0.2,1.1,0.03,0.01,0.04,0.03,0.04,2022,2e+06
2022,"Timo Werner","GER","FW,MF","25",1996,21,15,1283,14.3,4,1,5,4,0,0,1,0,46,18,144,0.28,0.07,0.35,0.28,0.35,6.8,6.8,0.3,7.1,0.48,0.02,0.5,0.48,0.5,2022,NA
2022,"Hakim Ziyech","MAR","MF,FW","28",1993,23,14,1319,14.7,4,3,7,4,0,0,3,0,50,88,142,0.27,0.2,0.48,0.27,0.48,3.4,3.4,2.9,6.3,0.23,0.2,0.43,0.23,0.43,2022,1.6e+07
2022,"Joachim Andersen","DEN","DF","25",1996,34,32,2916,32.4,0,3,3,0,0,0,4,0,14,100,4,0,0.09,0.09,0,0.09,0.7,0.7,1.7,2.4,0.02,0.05,0.07,0.02,0.07,2022,3e+07
2022,"Jordan Ayew","GHA","FW","29",1991,31,23,2019,22.4,3,3,6,3,0,0,2,0,98,51,151,0.13,0.13,0.27,0.13,0.27,3.1,3.1,2.8,5.9,0.14,0.12,0.26,0.14,0.26,2022,5e+06
2022,"Christian Benteke","BEL","FW","30",1990,25,11,1145,12.7,4,1,5,4,0,0,3,0,15,24,79,0.31,0.08,0.39,0.31,0.39,4.9,4.9,1.3,6.2,0.38,0.1,0.49,0.38,0.49,2022,NA
2022,"Jack Butland","ENG","GK","28",1993,9,8,765,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1500000
2022,"Jack Butland","ENG","GK","28",1993,9,8,765,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1500000
2022,"Nathaniel Clyne","ENG","DF","30",1991,16,15,1351,15,0,1,1,0,0,0,1,0,14,36,25,0,0.07,0.07,0,0.07,0.1,0.1,0.4,0.5,0.01,0.03,0.04,0.01,0.04,2022,2e+06
2022,"Odsonne Édouard","FRA","FW","23",1998,28,18,1564,17.4,6,3,9,5,1,1,4,0,42,42,109,0.35,0.17,0.52,0.29,0.46,6.4,5.6,1.9,7.5,0.37,0.11,0.48,0.32,0.43,2022,1.5e+07
2022,"Eberechi Eze","ENG","MF,FW","23",1998,13,6,605,6.7,1,1,2,1,0,0,1,0,20,33,38,0.15,0.15,0.3,0.15,0.3,0.4,0.4,0.9,1.3,0.07,0.13,0.2,0.07,0.2,2022,4e+07
2022,"Nathan Ferguson","ENG","DF","20",2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1200000
2022,"Conor Gallagher","ENG","MF","21",2000,34,33,2845,31.6,8,3,11,8,0,0,10,0,42,94,118,0.25,0.09,0.35,0.25,0.35,6.3,6.3,3.1,9.4,0.2,0.1,0.3,0.2,0.3,2022,3.2e+07
2022,"Vicente Guaita","ESP","GK","34",1987,30,30,2655,29.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1e+06
2022,"Marc Guéhi","ENG","DF","21",2000,36,36,3222,35.8,2,1,3,2,0,0,4,0,17,111,7,0.06,0.03,0.08,0.06,0.08,2.5,2.5,1.3,3.8,0.07,0.04,0.11,0.07,0.11,2022,3.5e+07
2022,"Will Hughes","ENG","MF","26",1995,16,13,1053,11.7,0,1,1,0,0,0,6,0,5,38,7,0,0.09,0.09,0,0.09,0.1,0.1,0.6,0.8,0.01,0.05,0.06,0.01,0.06,2022,5e+06
2022,"Cheikhou Kouyaté","SEN","MF","31",1989,27,23,1974,21.9,0,1,1,0,0,0,3,0,7,54,9,0,0.05,0.05,0,0.05,0.5,0.5,0.8,1.3,0.02,0.04,0.06,0.02,0.06,2022,2e+06
2022,"Jean-Philippe Mateta","FRA","FW","24",1997,22,13,1145,12.7,5,1,6,5,0,0,2,0,16,6,46,0.39,0.08,0.47,0.39,0.47,5.8,5.8,1.3,7.1,0.46,0.1,0.56,0.46,0.56,2022,7e+06
2022,"James McArthur","SCO","MF","33",1987,21,15,1439,16,0,3,3,0,0,0,4,0,29,84,22,0,0.19,0.19,0,0.19,0.3,0.3,1.4,1.7,0.02,0.09,0.11,0.02,0.11,2022,4e+05
2022,"Luka Milivojević","SRB","MF","30",1991,15,9,774,8.6,0,0,0,0,0,0,1,0,2,37,4,0,0,0,0,0,0.3,0.3,0.7,1,0.03,0.08,0.11,0.03,0.11,2022,NA
2022,"Tyrick Mitchell","ENG","DF","21",1999,36,35,3101,34.5,0,2,2,0,0,0,1,0,41,134,116,0,0.06,0.06,0,0.06,0.2,0.2,1.7,1.9,0.01,0.05,0.05,0.01,0.05,2022,2.2e+07
2022,"Michael Olise","FRA","FW,MF","19",2001,26,12,1141,12.7,2,5,7,2,0,0,4,0,55,63,110,0.16,0.39,0.55,0.16,0.55,1.7,1.7,3.9,5.6,0.13,0.3,0.44,0.13,0.44,2022,3.8e+07
2022,"Jesuran Rak Sakyi","ENG","FW,MF","18",2002,2,1,80,0.9,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,NA
2022,"Jaïro Riedewald","NED","MF","24",1996,3,1,118,1.3,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0.1,0.1,0,0.07,0.07,0,0.07,2022,3e+06
2022,"Jeffrey Schlupp","GHA","MF,FW","28",1992,32,20,1851,20.6,4,1,5,4,0,0,1,0,31,70,60,0.19,0.05,0.24,0.19,0.24,3.4,3.4,1.6,4.9,0.16,0.08,0.24,0.16,0.24,2022,7e+06
2022,"James Tomkins","ENG","DF","32",1989,8,6,547,6.1,1,0,1,1,0,0,2,0,1,8,1,0.16,0,0.16,0.16,0.16,0.5,0.5,0.2,0.7,0.08,0.03,0.11,0.08,0.11,2022,8e+05
2022,"Joel Ward","ENG","DF","31",1989,28,27,2487,27.6,0,0,0,0,0,0,8,0,27,119,37,0,0,0,0,0,0.3,0.3,0.5,0.8,0.01,0.02,0.03,0.01,0.03,2022,1200000
2022,"Wilfried Zaha","CIV","FW","28",1992,33,31,2760,30.7,14,1,15,9,5,7,6,1,113,121,265,0.46,0.03,0.49,0.29,0.33,9.5,3.9,5.1,9,0.31,0.17,0.48,0.13,0.29,2022,2.2e+07
2022,"Allan","BRA","MF","30",1991,28,25,2183,24.3,0,2,2,0,0,0,7,1,26,130,18,0,0.08,0.08,0,0.08,0.2,0.2,0.8,1.1,0.01,0.03,0.04,0.01,0.04,2022,6e+06
2022,"Dele Alli","ENG","MF,FW","25",1996,11,1,338,3.8,0,0,0,0,0,0,3,0,7,13,21,0,0,0,0,0,0.1,0.1,0.4,0.5,0.03,0.09,0.12,0.03,0.12,2022,8e+06
2022,"Donny van de Beek","NED","MF","24",1997,7,5,483,5.4,1,0,1,1,0,0,1,0,3,20,10,0.19,0,0.19,0.19,0.19,1.1,1.1,0.1,1.1,0.2,0.01,0.21,0.2,0.21,2022,1.3e+07
2022,"Asmir Begović","BIH","GK","34",1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,NA
2022,"Jarrad Branthwaite","ENG","DF","19",2002,6,4,388,4.3,1,0,1,1,0,0,0,1,1,12,0,0.23,0,0.23,0.23,0.23,0.5,0.5,0,0.5,0.12,0,0.12,0.12,0.12,2022,NA
2022,"Dominic Calvert-Lewin","ENG","FW","24",1997,17,15,1283,14.3,5,2,7,3,2,3,2,0,9,17,50,0.35,0.14,0.49,0.21,0.35,6.5,4.2,1.6,5.7,0.46,0.11,0.57,0.29,0.4,2022,2.5e+07
2022,"Séamus Coleman","IRL","DF","32",1988,30,30,2656,29.5,1,0,1,1,0,0,4,0,40,96,77,0.03,0,0.03,0.03,0.03,1.2,1.2,0.8,2,0.04,0.03,0.07,0.04,0.07,2022,1e+06
2022,"Tom Davies","ENG","MF","23",1998,6,2,234,2.6,1,0,1,1,0,0,1,0,1,7,3,0.38,0,0.38,0.38,0.38,0.8,0.8,0,0.8,0.32,0,0.32,0.32,0.32,2022,9e+06
2022,"Fabian Delph","ENG","MF","31",1989,11,8,662,7.4,0,0,0,0,0,0,2,0,2,34,3,0,0,0,0,0,0,0,0.1,0.1,0,0.01,0.01,0,0.01,2022,NA
2022,"Lucas Digne","FRA","DF","28",1993,13,13,1170,13,0,0,0,0,0,0,4,0,25,49,47,0,0,0,0,0,0.3,0.3,1.4,1.8,0.03,0.11,0.14,0.03,0.14,2022,1.5e+07
2022,"Lewis Dobbin","ENG","FW,MF","18",2003,3,0,32,0.4,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,NA
2022,"Abdoulaye Doucouré","MLI","MF","28",1993,30,29,2537,28.2,2,4,6,2,0,0,6,0,33,113,54,0.07,0.14,0.21,0.07,0.21,2.2,2.2,2,4.2,0.08,0.07,0.15,0.08,0.15,2022,1.2e+07
2022,"Jean-Philippe Gbamin","CIV","MF","25",1995,3,1,67,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4800000
2022,"Anwar El Ghazi","NED","FW,MF","26",1995,2,0,13,0.1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,NA
2022,"Ben Godfrey","ENG","DF","23",1998,23,23,2029,22.5,0,0,0,0,0,0,6,0,23,67,26,0,0,0,0,0,1.4,1.4,0.8,2.2,0.06,0.03,0.1,0.06,0.1,2022,1.3e+07
2022,"André Gomes","POR","MF","28",1993,14,7,619,6.9,0,1,1,0,0,0,3,0,6,25,13,0,0.15,0.15,0,0.15,0.7,0.7,0.2,0.8,0.1,0.03,0.12,0.1,0.12,2022,1.6e+07
2022,"Anthony Gordon","ENG","MF,FW","20",2001,35,25,2285,25.4,4,2,6,4,0,0,4,0,74,51,137,0.16,0.08,0.24,0.16,0.24,3.5,3.5,3.8,7.3,0.14,0.15,0.29,0.14,0.29,2022,3.5e+07
2022,"Anthony Gordon","ENG","MF,FW","20",2001,35,25,2285,25.4,4,2,6,4,0,0,4,0,74,51,137,0.16,0.08,0.24,0.16,0.24,3.5,3.5,3.8,7.3,0.14,0.15,0.29,0.14,0.29,2022,3.5e+07
2022,"Demarai Gray","ENG","MF,FW","25",1996,34,28,2338,26,5,4,9,5,0,0,3,0,93,59,169,0.19,0.15,0.35,0.19,0.35,4,4,3.6,7.6,0.15,0.14,0.29,0.15,0.29,2022,2e+07
2022,"Mason Holgate","ENG","DF","24",1996,25,23,2134,23.7,2,1,3,2,0,0,7,1,4,40,2,0.08,0.04,0.13,0.08,0.13,1.3,1.3,0.1,1.4,0.06,0,0.06,0.06,0.06,2022,9e+06
2022,"Alex Iwobi","NGA","MF,DF","25",1996,28,22,2035,22.6,2,2,4,2,0,0,1,0,44,103,104,0.09,0.09,0.18,0.09,0.18,2.3,2.3,2.6,4.9,0.1,0.12,0.22,0.1,0.22,2022,2.8e+07
2022,"Moise Kean","ITA","FW","21",2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,NA
2022,"Michael Keane","ENG","DF","28",1993,32,31,2792,31,3,2,5,3,0,0,4,1,9,79,4,0.1,0.06,0.16,0.1,0.16,1.2,1.2,1.6,2.8,0.04,0.05,0.09,0.04,0.09,2022,1e+07
2022,"Jonjoe Kenny","ENG","DF","24",1997,15,11,1018,11.3,0,1,1,0,0,0,3,1,9,36,25,0,0.09,0.09,0,0.09,0.2,0.2,0.8,1,0.02,0.07,0.09,0.02,0.09,2022,NA
2022,"Yerry Mina","COL","DF","26",1994,13,11,846,9.4,0,0,0,0,0,0,3,0,1,20,2,0,0,0,0,0,0.3,0.3,0,0.3,0.03,0,0.03,0.03,0.03,2022,1e+07
2022,"Vitaliy Mykolenko","UKR","DF","22",1999,13,12,1055,11.7,1,0,1,1,0,0,0,0,8,27,27,0.09,0,0.09,0.09,0.09,0.5,0.5,0.8,1.2,0.04,0.06,0.11,0.04,0.11,2022,2.5e+07
2022,"Tyler Onyango","ENG","MF","18",2003,3,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,0.15,0.15,2022,NA
2022,"Jordan Pickford","ENG","GK","27",1994,35,35,3150,35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,2022,2.2e+07
2022,"Isaac Price","NIR","MF","17",2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.1,0,0.1,0.56,0,0.56,0.56,0.56,2022,4e+05
2022,"Richarlison","BRA","FW","24",1997,30,28,2523,28,10,5,15,7,3,3,9,0,44,42,146,0.36,0.18,0.54,0.25,0.43,9.2,6.8,3.6,10.4,0.33,0.13,0.46,0.24,0.37,2022,4.8e+07
2022,"Salomón Rondón","VEN","FW","31",1989,20,8,790,8.8,1,1,2,1,0,0,3,1,5,9,41,0.11,0.11,0.23,0.11,0.23,1.8,1.8,0.7,2.6,0.21,0.08,0.29,0.21,0.29,2022,2e+06
2022,"Ellis Simms","ENG","FW","20",2001,1,1,61,0.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4e+06
2022,"Cenk Tosun","TUR","MF","30",1991,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,NA
2022,"Andros Townsend","ENG","MF,FW","30",1991,21,17,1455,16.2,3,2,5,2,1,1,3,0,41,50,100,0.19,0.12,0.31,0.12,0.25,2.2,1.5,3.1,4.5,0.14,0.19,0.33,0.09,0.28,2022,1500000
2022,"Luke Ayling","ENG","DF","29",1991,26,26,2272,25.2,2,2,4,2,0,0,4,1,45,135,51,0.08,0.08,0.16,0.08,0.16,1.2,1.2,1.8,3.1,0.05,0.07,0.12,0.05,0.12,2022,1800000
2022,"Patrick Bamford","ENG","FW","27",1993,9,7,559,6.2,2,2,4,2,0,0,2,0,8,12,24,0.32,0.32,0.64,0.32,0.64,3,3,1.1,4,0.48,0.17,0.65,0.48,0.65,2022,9e+06
2022,"Lewis Bate","ENG","MF","18",2002,3,1,146,1.6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,2022,NA
2022,"Liam Cooper","SCO","DF","29",1991,21,21,1814,20.2,0,1,1,0,0,0,5,0,7,46,2,0,0.05,0.05,0,0.05,0.4,0.4,0.1,0.5,0.02,0.01,0.02,0.02,0.02,2022,3e+06
2022,"Hélder Costa","ANG","MF","27",1994,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,2022,NA
2022,"Charlie Cresswell","ENG","DF","18",2002,5,1,141,1.6,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0.1,0.1,0,0.1,0.05,0,0.05,0.05,0.05,2022,5e+06
2022,"Stuart Dallas","NIR","DF,MF","30",1991,34,34,2919,32.4,1,1,2,1,0,0,5,0,82,170,79,0.03,0.03,0.06,0.03,0.06,1.9,1.9,2.3,4.1,0.06,0.07,0.13,0.06,0.13,2022,1500000
2022,"Cody Drameh","ENG","DF,MF","19",2001,3,1,128,1.4,0,0,0,0,0,0,1,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,2022,3500000
2022,"Junior Firpo","ESP","DF,MF","24",1996,24,19,1711,19,0,2,2,0,0,0,11,0,36,111,72,0,0.11,0.11,0,0.11,0.9,0.9,1.9,2.8,0.05,0.1,0.15,0.05,0.15,2022,1e+07
