"Season_End_Year","player_name","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Year","market_value_euro"
2021,"Aaron Ramsdale","ENG","GK","22",1998,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,2021,2.8e+07
2021,"Jack Robinson","ENG","DF","26",1993,11,9,877,9.7,0,1,1,0,0,0,3,0,3,22,6,0,0.1,0.1,0,0.1,0.7,0.7,0.6,1.3,0.07,0.06,0.13,0.07,0.13,2021,NA
2021,"Femi Seriki","ENG","MF","18",2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Billy Sharp","ENG","FW","34",1986,16,7,735,8.2,3,0,3,1,2,2,1,0,9,11,65,0.37,0,0.37,0.12,0.12,3,1.5,0.5,2,0.37,0.07,0.44,0.18,0.24,2021,NA
2021,"Enda Stevens","IRL","DF","30",1990,30,30,2700,30,0,1,1,0,0,0,6,0,44,124,99,0,0.03,0.03,0,0.03,1.3,1.3,1.6,2.9,0.04,0.05,0.1,0.04,0.1,2021,NA
2021,"Che Adams","SCO","FW","24",1996,36,30,2667,29.6,9,5,14,9,0,0,1,0,32,57,149,0.3,0.17,0.47,0.3,0.47,9.8,9.8,5,14.8,0.33,0.17,0.5,0.33,0.5,2021,NA
2021,"Stuart Armstrong","SCO","MF","28",1992,33,32,2764,30.7,4,5,9,4,0,0,3,0,109,144,118,0.13,0.16,0.29,0.13,0.29,2.7,2.7,2.6,5.3,0.09,0.08,0.17,0.09,0.17,2021,6e+06
2021,"Jan Bednarek","POL","DF","24",1996,36,36,3100,34.4,1,1,2,1,0,0,5,1,13,76,3,0.03,0.03,0.06,0.03,0.06,0.7,0.7,0.6,1.3,0.02,0.02,0.04,0.02,0.04,2021,2.2e+07
2021,"Ryan Bertrand","ENG","DF","30",1989,29,29,2598,28.9,0,1,1,0,0,0,5,0,46,101,120,0,0.03,0.03,0,0.03,0.4,0.4,1.3,1.6,0.01,0.04,0.06,0.01,0.06,2021,3e+06
2021,"Ibrahima Diallo","FRA","MF","21",1999,22,10,1020,11.3,0,0,0,0,0,0,3,0,11,46,13,0,0,0,0,0,0.5,0.5,0.6,1.1,0.04,0.06,0.1,0.04,0.1,2021,1e+07
2021,"Moussa Djenepo","MLI","MF","22",1998,27,15,1240,13.8,1,0,1,1,0,0,5,0,28,32,78,0.07,0,0.07,0.07,0.07,0.8,0.8,0.4,1.2,0.06,0.03,0.08,0.06,0.08,2021,1e+07
2021,"Fraser Forster","ENG","GK","32",1988,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2e+06
2021,"Danny Ings","ENG","FW","28",1992,29,26,2173,24.1,12,4,16,10,2,2,1,0,37,52,134,0.5,0.17,0.66,0.41,0.58,8.5,6.9,2.1,9.1,0.35,0.09,0.44,0.29,0.38,2021,2e+07
2021,"Alexandre Jankewitz","SUI","MF","18",2001,2,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Shane Long","IRL","FW","33",1987,11,1,210,2.3,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0.1,0.1,0,0.1,0.03,0,0.03,0.03,0.03,2021,8e+05
2021,"Alex McCarthy","ENG","GK","30",1989,30,30,2700,30,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,3e+06
2021,"Takumi Minamino","JPN","MF","25",1995,10,9,711,7.9,2,0,2,2,0,0,1,0,19,15,42,0.25,0,0.25,0.25,0.25,1.5,1.5,0.5,2,0.18,0.06,0.25,0.18,0.25,2021,1.2e+07
2021,"Dan Nlundulu","ENG","FW,MF","21",1999,13,0,111,1.2,0,0,0,0,0,0,0,0,1,4,13,0,0,0,0,0,0.1,0.1,0,0.1,0.04,0.03,0.07,0.04,0.07,2021,1200000
2021,"Michael Obafemi","IRL","FW","20",2000,4,0,61,0.7,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,2021,2500000
2021,"Kayne Ramsey","ENG","DF","19",2000,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Nathan Redmond","ENG","MF,FW","26",1994,29,17,1738,19.3,2,3,5,2,0,0,1,0,70,75,149,0.1,0.16,0.26,0.1,0.26,3.1,3.1,3.2,6.2,0.16,0.16,0.32,0.16,0.32,2021,1.8e+07
2021,"Oriol Romeu","ESP","MF","28",1991,21,20,1763,19.6,1,1,2,1,0,0,6,0,25,91,15,0.05,0.05,0.1,0.05,0.1,0.5,0.5,1.4,1.8,0.02,0.07,0.09,0.02,0.09,2021,5e+06
2021,"Mohammed Salisu","GHA","DF","21",1999,12,8,844,9.4,0,0,0,0,0,0,1,0,8,13,8,0,0,0,0,0,0.3,0.3,0.4,0.7,0.03,0.04,0.07,0.03,0.07,2021,1.8e+07
2021,"William Smallbone","IRL","MF","20",2000,3,2,172,1.9,0,0,0,0,0,0,0,0,5,7,10,0,0,0,0,0,0.1,0.1,0,0.1,0.03,0,0.03,0.03,0.03,2021,NA
2021,"Jack Stephens","ENG","DF","26",1994,18,17,1537,17.1,0,0,0,0,0,0,2,0,17,65,3,0,0,0,0,0,0.8,0.8,0.3,1.1,0.05,0.02,0.06,0.05,0.06,2021,7e+06
2021,"Allan Tchaptchet","FRA","DF","18",2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Nathan Tella","ENG","FW,MF","21",1999,18,7,745,8.3,1,1,2,1,0,0,2,0,19,9,36,0.12,0.12,0.24,0.12,0.24,1.6,1.6,0.8,2.4,0.2,0.09,0.29,0.2,0.29,2021,1800000
2021,"Yan Valery","TUN","DF,MF","21",1999,3,1,103,1.1,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0.2,0.2,0.1,0.2,0.16,0.05,0.21,0.16,0.21,2021,2500000
2021,"Jannik Vestergaard","DEN","DF","27",1992,30,29,2574,28.6,3,0,3,3,0,0,3,1,14,82,2,0.1,0,0.1,0.1,0.1,1.5,1.5,0.5,2.1,0.05,0.02,0.07,0.05,0.07,2021,1.3e+07
2021,"Jake Vokins","ENG","DF","20",2000,1,1,66,0.7,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0.1,0.1,0,0.08,0.08,0,0.08,2021,NA
2021,"Theo Walcott","ENG","MF,FW","31",1989,21,20,1618,18,3,3,6,3,0,0,0,0,37,37,105,0.17,0.17,0.33,0.17,0.33,2.3,2.3,1,3.3,0.13,0.06,0.18,0.13,0.18,2021,1800000
2021,"Kyle Walker-Peters","ENG","DF","23",1997,30,30,2645,29.4,0,2,2,0,0,0,4,0,92,89,112,0,0.07,0.07,0,0.07,1,1,1.2,2.2,0.04,0.04,0.08,0.04,0.08,2021,2.2e+07
2021,"James Ward-Prowse","ENG","MF","25",1994,38,38,3420,38,8,7,15,5,3,4,5,0,34,189,51,0.21,0.18,0.39,0.13,0.32,5.7,2.5,3.9,6.4,0.15,0.1,0.25,0.07,0.17,2021,3.2e+07
2021,"Caleb Watts","AUS","MF","18",2002,3,0,39,0.4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Toby Alderweireld","BEL","DF","31",1989,25,25,2240,24.9,1,0,1,1,0,0,2,0,3,59,1,0.04,0,0.04,0.04,0.04,0.7,0.7,0.7,1.4,0.03,0.03,0.06,0.03,0.06,2021,NA
2021,"Dele Alli","ENG","MF","24",1996,15,7,620,6.9,0,1,1,0,0,0,0,0,15,26,30,0,0.15,0.15,0,0.15,2,2,1.2,3.3,0.3,0.18,0.47,0.3,0.47,2021,1.6e+07
2021,"Dele Alli","ENG","MF","24",1996,15,7,620,6.9,0,1,1,0,0,0,0,0,15,26,30,0,0.15,0.15,0,0.15,2,2,1.2,3.3,0.3,0.18,0.47,0.3,0.47,2021,1.6e+07
2021,"Serge Aurier","CIV","DF","27",1992,19,19,1605,17.8,2,3,5,2,0,0,0,0,28,59,82,0.11,0.17,0.28,0.11,0.28,1.1,1.1,3.4,4.5,0.06,0.19,0.25,0.06,0.25,2021,NA
2021,"Gareth Bale","WAL","FW","31",1989,20,10,920,10.2,11,2,13,11,0,0,1,0,31,43,85,1.08,0.2,1.27,1.08,1.27,5.8,5.8,1.8,7.6,0.57,0.18,0.74,0.57,0.74,2021,NA
2021,"Steven Bergwijn","NED","FW,MF","22",1997,21,13,1208,13.4,1,3,4,1,0,0,3,0,32,25,83,0.07,0.22,0.3,0.07,0.3,2,2,0.9,2.9,0.15,0.06,0.21,0.15,0.21,2021,1.8e+07
2021,"Ben Davies","WAL","DF","27",1993,20,14,1346,15,0,1,1,0,0,0,1,0,28,51,55,0,0.07,0.07,0,0.07,0.2,0.2,0.6,0.8,0.01,0.04,0.05,0.01,0.05,2021,2500000
2021,"Ben Davies","WAL","DF","27",1993,20,14,1346,15,0,1,1,0,0,0,1,0,28,51,55,0,0.07,0.07,0,0.07,0.2,0.2,0.6,0.8,0.01,0.04,0.05,0.01,0.05,2021,2e+07
2021,"Eric Dier","ENG","DF","26",1994,28,28,2520,28,0,0,0,0,0,0,3,0,21,65,6,0,0,0,0,0,1.2,1.2,0.3,1.4,0.04,0.01,0.05,0.04,0.05,2021,2.8e+07
2021,"Matt Doherty","IRL","DF","28",1992,17,13,1240,13.8,0,2,2,0,0,0,4,1,18,42,68,0,0.15,0.15,0,0.15,0.4,0.4,0.7,1.1,0.03,0.05,0.08,0.03,0.08,2021,1.2e+07
2021,"Son Heung-min","KOR","FW","28",1992,37,36,3114,34.6,17,10,27,16,1,1,0,0,88,87,266,0.49,0.29,0.78,0.46,0.75,9.7,8.9,8.4,17.4,0.28,0.24,0.52,0.26,0.5,2021,NA
2021,"Pierre Højbjerg","DEN","MF","24",1995,38,38,3420,38,2,4,6,2,0,0,9,0,36,218,26,0.05,0.11,0.16,0.05,0.16,1.1,1.1,1.6,2.7,0.03,0.04,0.07,0.03,0.07,2021,NA
2021,"Harry Kane","ENG","FW","27",1993,35,35,3082,34.2,23,14,37,19,4,4,1,0,75,132,185,0.67,0.41,1.08,0.55,0.96,20.1,16.9,7.1,24,0.59,0.21,0.79,0.49,0.7,2021,9e+07
2021,"Érik Lamela","ARG","FW,MF","28",1992,23,5,717,8,1,0,1,1,0,0,6,1,28,36,49,0.13,0,0.13,0.13,0.13,1.1,1.1,1,2.1,0.14,0.12,0.26,0.14,0.26,2021,NA
2021,"Hugo Lloris","FRA","GK","33",1986,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7e+06
2021,"Giovani Lo Celso","ARG","MF","24",1996,18,11,945,10.5,1,1,2,1,0,0,5,0,21,71,34,0.1,0.1,0.19,0.1,0.19,1.4,1.4,1,2.4,0.14,0.09,0.23,0.14,0.23,2021,2.2e+07
2021,"Lucas Moura","BRA","FW,MF","27",1992,30,14,1411,15.7,3,4,7,3,0,0,1,0,43,46,78,0.19,0.26,0.45,0.19,0.45,1.9,1.9,2,3.9,0.12,0.13,0.25,0.12,0.25,2021,2e+07
2021,"Tanguy Ndombele","FRA","MF","23",1996,33,28,2091,23.2,3,2,5,3,0,0,3,0,60,114,58,0.13,0.09,0.22,0.13,0.22,1.6,1.6,1.8,3.4,0.07,0.08,0.15,0.07,0.15,2021,NA
2021,"Sergio Reguilón","ESP","DF","23",1996,27,26,2244,24.9,0,3,3,0,0,0,5,0,52,73,152,0,0.12,0.12,0,0.12,1,1,2,3.1,0.04,0.08,0.12,0.04,0.12,2021,2.5e+07
2021,"Joe Rodon","WAL","DF","22",1997,12,8,733,8.1,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8e+06
2021,"Davinson Sánchez","COL","DF","24",1996,18,17,1486,16.5,0,0,0,0,0,0,1,0,2,36,0,0,0,0,0,0,0.8,0.8,0,0.8,0.05,0,0.05,0.05,0.05,2021,2.8e+07
2021,"Dane Scarlett","ENG","FW","16",2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,250000
2021,"Moussa Sissoko","FRA","MF","30",1989,25,15,1585,17.6,0,0,0,0,0,0,3,0,32,57,34,0,0,0,0,0,0.2,0.2,0.1,0.4,0.01,0.01,0.02,0.01,0.02,2021,4500000
2021,"Moussa Sissoko","FRA","MF","30",1989,25,15,1585,17.6,0,0,0,0,0,0,3,0,32,57,34,0,0,0,0,0,0.2,0.2,0.1,0.4,0.01,0.01,0.02,0.01,0.02,2021,4500000
2021,"Japhet Tanganga","ENG","DF","21",1999,6,6,487,5.4,0,0,0,0,0,0,2,0,8,14,11,0,0,0,0,0,0.4,0.4,0.6,1.1,0.08,0.12,0.2,0.08,0.2,2021,1.2e+07
2021,"Carlos Vinícius","BRA","FW","25",1995,9,3,308,3.4,1,0,1,1,0,0,2,0,1,2,12,0.29,0,0.29,0.29,0.29,1.2,1.2,0.1,1.3,0.36,0.02,0.39,0.36,0.39,2021,NA
2021,"Harry Winks","ENG","MF","24",1996,15,9,861,9.6,0,0,0,0,0,0,5,0,9,62,1,0,0,0,0,0,0.1,0.1,0.2,0.2,0.01,0.02,0.02,0.01,0.02,2021,1.5e+07
2021,"Semi Ajayi","NGA","DF","26",1993,33,31,2780,30.9,2,0,2,2,0,0,3,1,13,73,7,0.06,0,0.06,0.06,0.06,1.9,1.9,0.5,2.4,0.06,0.02,0.08,0.06,0.08,2021,NA
2021,"Charlie Austin","ENG","FW,MF","31",1989,5,0,138,1.5,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0.4,0.4,0,0.4,0.29,0,0.29,0.29,0.29,2021,NA
2021,"Kyle Bartley","ENG","DF","29",1991,30,28,2584,28.7,3,1,4,3,0,0,4,0,2,44,3,0.1,0.03,0.14,0.1,0.14,2.5,2.5,1.4,3.9,0.09,0.05,0.14,0.09,0.14,2021,NA
2021,"David Button","ENG","GK","31",1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Mbaye Diagne","SEN","FW","28",1991,16,14,1189,13.2,3,2,5,3,0,0,2,0,4,12,60,0.23,0.15,0.38,0.23,0.38,6.6,6.6,1,7.6,0.5,0.07,0.58,0.5,0.58,2021,NA
2021,"Grady Diangana","ENG","MF,FW","22",1998,20,15,1235,13.7,1,0,1,1,0,0,0,0,25,32,84,0.07,0,0.07,0.07,0.07,1.1,1.1,0.2,1.2,0.08,0.01,0.09,0.08,0.09,2021,NA
2021,"Kyle Edwards","ENG","MF,FW","22",1998,5,1,118,1.3,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0.1,0.1,0,0.1,0.09,0.02,0.11,0.09,0.11,2021,NA
2021,"Sam Field","ENG","MF","22",1998,3,0,62,0.7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Darnell Furlong","ENG","DF","24",1995,35,32,2932,32.6,1,3,4,1,0,0,5,0,44,78,104,0.03,0.09,0.12,0.03,0.12,2,2,1.9,4,0.06,0.06,0.12,0.06,0.12,2021,NA
2021,"Conor Gallagher","ENG","MF","20",2000,30,28,2531,28.1,2,2,4,2,0,0,11,0,32,97,59,0.07,0.07,0.14,0.07,0.14,1.5,1.5,1.8,3.3,0.05,0.06,0.12,0.05,0.12,2021,2.5e+07
2021,"Kieran Gibbs","ENG","DF","30",1989,10,9,809,9,0,0,0,0,0,0,1,1,11,19,17,0,0,0,0,0,0.1,0.1,0.4,0.4,0.01,0.04,0.05,0.01,0.05,2021,NA
2021,"Karlan Grant","ENG","FW,MF","22",1997,21,14,1127,12.5,1,0,1,1,0,0,1,0,21,13,69,0.08,0,0.08,0.08,0.08,1.8,1.8,0.2,2,0.15,0.02,0.16,0.15,0.16,2021,NA
2021,"Kamil Grosicki","POL","MF,FW","32",1988,3,2,148,1.6,0,1,1,0,0,0,0,0,7,4,12,0,0.61,0.61,0,0.61,0.1,0.1,0.3,0.4,0.07,0.19,0.26,0.07,0.26,2021,NA
2021,"Rekeem Harper","ENG","MF","20",2000,2,0,32,0.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0.09,0.09,2021,NA
2021,"Ahmed Hegazi","EGY","DF","29",1991,1,1,90,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Branislav Ivanović","SRB","DF","36",1984,13,8,767,8.5,0,0,0,0,0,0,2,0,0,10,1,0,0,0,0,0,0.5,0.5,0.1,0.6,0.06,0.01,0.07,0.06,0.07,2021,NA
2021,"Sam Johnstone","ENG","GK","27",1993,37,37,3330,37,0,1,1,0,0,0,1,0,0,0,0,0,0.03,0.03,0,0.03,0,0,0.2,0.2,0,0.01,0.01,0,0.01,2021,NA
2021,"Filip Krovinović","CRO","MF","24",1995,11,5,546,6.1,0,0,0,0,0,0,0,0,15,41,21,0,0,0,0,0,0.3,0.3,0.2,0.4,0.04,0.03,0.07,0.04,0.07,2021,NA
2021,"Jake Livermore","ENG","MF","30",1989,18,15,1242,13.8,0,0,0,0,0,0,2,1,0,26,6,0,0,0,0,0,0.3,0.3,0.2,0.5,0.02,0.01,0.04,0.02,0.04,2021,NA
2021,"Ainsley Maitland-Niles","ENG","MF","22",1997,15,14,1230,13.7,0,0,0,0,0,0,2,0,25,47,52,0,0,0,0,0,0.6,0.6,0.7,1.2,0.04,0.05,0.09,0.04,0.09,2021,1e+07
2021,"Dara O'Shea","IRL","DF","21",1999,28,25,2102,23.4,0,0,0,0,0,0,3,0,7,62,12,0,0,0,0,0,0.1,0.1,0.2,0.3,0,0.01,0.01,0,0.01,2021,NA
2021,"Lee Peltier","ENG","DF","33",1986,4,3,229,2.5,0,0,0,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,2021,NA
2021,"Matheus Pereira","POR","MF,FW","24",1996,33,30,2577,28.6,11,6,17,7,4,4,2,1,79,115,133,0.38,0.21,0.59,0.24,0.45,7.3,4.2,6.3,10.5,0.26,0.22,0.48,0.15,0.37,2021,NA
2021,"Matt Phillips","SCO","MF","29",1991,33,20,1828,20.3,2,1,3,2,0,0,1,0,47,51,99,0.1,0.05,0.15,0.1,0.15,2.8,2.8,3.4,6.3,0.14,0.17,0.31,0.14,0.31,2021,NA
2021,"Callum Robinson","IRL","FW,MF","25",1995,28,20,1560,17.3,5,0,5,5,0,0,0,0,36,27,119,0.29,0,0.29,0.29,0.29,3.1,3.1,1,4.1,0.18,0.06,0.24,0.18,0.24,2021,NA
2021,"Hal Robson-Kanu","WAL","FW","31",1989,19,2,561,6.2,2,0,2,2,0,0,2,0,8,11,33,0.32,0,0.32,0.32,0.32,1.2,1.2,0.2,1.5,0.19,0.04,0.23,0.19,0.23,2021,NA
2021,"Romaine Sawyers","SKN","MF","28",1991,19,17,1487,16.5,0,0,0,0,0,0,2,0,11,67,9,0,0,0,0,0,0.1,0.1,0.6,0.7,0.01,0.03,0.04,0.01,0.04,2021,NA
2021,"Robert Snodgrass","SCO","MF,FW","32",1987,8,6,526,5.8,0,0,0,0,0,0,2,0,6,14,25,0,0,0,0,0,0.2,0.2,0.4,0.7,0.04,0.07,0.12,0.04,0.12,2021,NA
2021,"Conor Townsend","ENG","DF","27",1993,25,25,2234,24.8,0,2,2,0,0,0,0,0,37,113,74,0,0.08,0.08,0,0.08,1.1,1.1,2.7,3.7,0.04,0.11,0.15,0.04,0.15,2021,NA
2021,"Okay Yokuşlu","TUR","MF","26",1994,16,15,1317,14.6,0,1,1,0,0,0,4,0,5,54,5,0,0.07,0.07,0,0.07,0.9,0.9,0.7,1.5,0.06,0.05,0.1,0.06,0.1,2021,NA
2021,"Felipe Anderson","BRA","FW,MF","27",1993,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Michail Antonio","JAM","FW","30",1990,26,24,1974,21.9,10,5,15,10,0,0,3,0,59,36,177,0.46,0.23,0.68,0.46,0.68,12.9,12.9,3,16,0.59,0.14,0.73,0.59,0.73,2021,1e+07
2021,"Fabián Balbuena","PAR","DF","28",1991,14,13,1198,13.3,1,0,1,1,0,0,1,1,3,30,2,0.08,0,0.08,0.08,0.08,0.7,0.7,0,0.7,0.05,0,0.05,0.05,0.05,2021,NA
2021,"Saïd Benrahma","ALG","FW,MF","24",1995,30,14,1391,15.5,1,6,7,1,0,0,0,0,63,60,107,0.06,0.39,0.45,0.06,0.45,2.6,2.6,4.1,6.7,0.17,0.26,0.43,0.17,0.43,2021,2.5e+07
2021,"Jarrod Bowen","ENG","FW,MF","23",1996,38,30,2562,28.5,8,5,13,8,0,0,0,0,83,44,165,0.28,0.18,0.46,0.28,0.46,7.1,7.1,5,12,0.25,0.17,0.42,0.25,0.42,2021,4.2e+07
2021,"Vladimír Coufal","CZE","DF","27",1992,34,34,3054,33.9,0,7,7,0,0,0,3,0,70,128,159,0,0.21,0.21,0,0.21,1.3,1.3,5.5,6.7,0.04,0.16,0.2,0.04,0.2,2021,1.2e+07
2021,"Aaron Cresswell","ENG","DF","30",1989,36,36,3170,35.2,0,8,8,0,0,0,3,0,35,162,96,0,0.23,0.23,0,0.23,1,1,6.5,7.5,0.03,0.18,0.21,0.03,0.21,2021,3e+06
2021,"Craig Dawson","ENG","DF","30",1990,22,22,1925,21.4,3,0,3,3,0,0,5,1,2,39,1,0.14,0,0.14,0.14,0.14,1.9,1.9,0.1,1.9,0.09,0,0.09,0.09,0.09,2021,3e+06
2021,"Issa Diop","FRA","DF","23",1997,18,15,1381,15.3,2,0,2,2,0,0,3,0,4,30,1,0.13,0,0.13,0.13,0.13,0.5,0.5,0,0.5,0.03,0,0.03,0.03,0.03,2021,1e+07
2021,"Łukasz Fabiański","POL","GK","35",1985,35,35,3150,35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Pablo Fornals","ESP","FW,MF","24",1996,33,31,2572,28.6,5,4,9,5,0,0,3,0,59,134,142,0.17,0.14,0.31,0.17,0.31,6,6,2.3,8.4,0.21,0.08,0.29,0.21,0.29,2021,2.2e+07
2021,"Ryan Fredericks","ENG","DF,FW","27",1992,14,6,569,6.3,1,1,2,1,0,0,2,0,11,20,39,0.16,0.16,0.32,0.16,0.32,0.3,0.3,1.2,1.5,0.04,0.19,0.24,0.04,0.24,2021,1500000
2021,"Sébastien Haller","CIV","FW","26",1994,16,10,937,10.4,3,0,3,3,0,0,0,0,4,19,52,0.29,0,0.29,0.29,0.29,2.9,2.9,1.4,4.3,0.28,0.14,0.41,0.28,0.41,2021,NA
2021,"Ben Johnson","ENG","DF,FW","20",2000,14,5,523,5.8,1,0,1,1,0,0,1,0,11,20,24,0.17,0,0.17,0.17,0.17,0.4,0.4,0.4,0.8,0.07,0.07,0.14,0.07,0.14,2021,9e+06
2021,"Manuel Lanzini","ARG","MF,FW","27",1993,17,5,566,6.3,1,1,2,1,0,0,1,0,7,28,20,0.16,0.16,0.32,0.16,0.32,1,1,0.9,1.8,0.15,0.14,0.29,0.15,0.29,2021,1.2e+07
2021,"Jesse Lingard","ENG","MF,FW","27",1992,16,16,1421,15.8,9,4,13,8,1,2,3,0,59,75,84,0.57,0.25,0.82,0.51,0.76,4.5,2.8,2.1,5,0.29,0.13,0.42,0.18,0.31,2021,1.8e+07
2021,"Arthur Masuaku","COD","DF,MF","26",1993,12,12,1006,11.2,0,2,2,0,0,0,2,0,45,43,54,0,0.18,0.18,0,0.18,0.5,0.5,2.2,2.7,0.04,0.2,0.24,0.04,0.24,2021,5e+06
2021,"Mark Noble","ENG","MF","33",1987,21,8,712,7.9,0,0,0,0,0,0,1,0,11,25,13,0,0,0,0,0,0,0,0.3,0.3,0.01,0.03,0.04,0.01,0.04,2021,1e+06
2021,"Angelo Ogbonna","ITA","DF","32",1988,28,28,2492,27.7,3,0,3,3,0,0,5,0,7,36,3,0.11,0,0.11,0.11,0.11,1.7,1.7,0.8,2.5,0.06,0.03,0.09,0.06,0.09,2021,1200000
2021,"Darren Randolph","IRL","GK","33",1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8e+05
2021,"Declan Rice","ENG","MF","21",1999,32,32,2879,32,2,1,3,1,1,2,2,0,74,169,37,0.06,0.03,0.09,0.03,0.06,3.2,1.6,1.8,3.4,0.1,0.06,0.16,0.05,0.11,2021,8e+07
2021,"Robert Snodgrass","SCO","FW,MF","32",1987,3,0,5,0.1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Tomáš Souček","CZE","MF","25",1995,38,38,3419,38,10,1,11,10,0,0,7,1,27,165,47,0.26,0.03,0.29,0.26,0.29,8.4,8.4,2,10.4,0.22,0.05,0.27,0.22,0.27,2021,4.5e+07
2021,"Andriy Yarmolenko","UKR","FW,MF","30",1989,15,1,375,4.2,0,1,1,0,0,0,3,0,22,17,38,0,0.24,0.24,0,0.24,0.3,0.3,0.8,1.1,0.06,0.19,0.25,0.06,0.25,2021,2500000
2021,"Rayan Aït Nouri","FRA","DF","19",2001,21,16,1404,15.6,1,1,2,1,0,0,1,0,47,54,85,0.06,0.06,0.13,0.06,0.13,0.6,0.6,0.6,1.2,0.04,0.04,0.08,0.04,0.08,2021,NA
2021,"Willy Boly","CIV","DF","29",1991,21,21,1879,20.9,1,1,2,1,0,0,2,0,5,44,1,0.05,0.05,0.1,0.05,0.1,1.1,1.1,0.3,1.4,0.05,0.01,0.06,0.05,0.06,2021,6e+06
2021,"Oskar Buur","DEN","DF","22",1998,1,0,22,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Jonny Castro","ESP","MF,DF","26",1994,7,7,495,5.5,0,0,0,0,0,0,0,0,13,16,18,0,0,0,0,0,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,2021,NA
2021,"Conor Coady","ENG","DF","27",1993,37,37,3303,36.7,1,0,1,1,0,0,5,0,4,67,2,0.03,0,0.03,0.03,0.03,1,1,0.2,1.2,0.03,0,0.03,0.03,0.03,2021,2.5e+07
2021,"Theo Corbeanu","CAN","FW","18",2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0,0.42,2021,NA
2021,"Patrick Cutrone","ITA","FW","22",1998,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.1,0.1,0,0.1,0.3,0,0.3,0.3,0.3,2021,NA
